"HolderAddress","Balance","PendingBalanceUpdate"
"0xe388fd5305520517bd76bfc2e2b8ddeb175544aa","974.82405","No"
"0xe1d6dda5bae78b6419c27d3e78fabfeddf98270c","974.16089684","No"
"0x17aebf0b335b4fca20c37f244a9e6692ec0c04df","972.22350907","No"
"0x9fbff10f7c66d0d44af7c20f2f2e882d4bf3f617","967.46662058","No"
"0x403a3e6f83d0c7481900ae08dade0379fabaeb91","961.612963618536164822","No"
"0x517d003f76c354f4e554326937c036ade1c926e4","953.41988","No"
"0x5f3370cbe86ccb289fd7b1fb710ef442d16b7872","950.9944","No"
"0xc79441c679d0f3d5f07646e08b6ebf6d7050ed14","948.668","No"
"0xbc78d317f5861ce26a6756bb76c8aa4bbbd51632","942.98608899","No"
"0xbf4ebea7279de8517f60bd5fdbe9aebe03de90ed","938.53933","No"
"0xefde29b6550ae1c1479158d520717b254b15ad1c","929.04264851","No"
"0xe60d2b7437c7a086e107cffc7ec6bdf17b712c74","924.551438529733275794","No"
"0x92f8aff511a9809d87fe03b8f7fb8673dc4e1447","924.203569555121320304","No"
"0x6d86630adf501911dd7c532af517ec4ba3958395","923.41533","No"
"0x166c0991eb9d7120c038b434070a1c2f62b330f0","922.888894359822849368","No"
"0x29185bc68857661c9f6277142dfcebc78c853117","922.391951217418254105","No"
"0xc7478b5924ad9ad2d07200a978efa14a961cbed7","910.99","No"
"0xf06f723a6f39cb77df97540398493ce3df14ef26","903.0545055","No"
"0x8d10ab6ca757c0a17ee30235f70b33c0a8e9f28e","902.47438","No"
"0xbe45e99bbbe422fa8a9476e8c0671a3327c70207","900.751365","No"
"0x498bfadee6272548103970654f04a326aeddc835","899.93116108","No"
"0x6aad296b814bb039f9a797b8519b69f07dcfae12","892.27928864","No"
"0x7c30b6f8053500ec96bfc74fbec0684f82529b70","884.90972356","No"
"0xdfec70fa82637f083402c5584884fadb178d61e2","880.455633858730744974","No"
"0xafffc5bcebfc1383a1b1ea3ebfa8bd3ba50dad37","877.54014323","No"
"0x1395415b2a5a137308958797c59398520bfb3234","877.266122039030476002","No"
"0x247b60ed28006ecc44502efd32eb2ab94ca9f3fb","876.62861","No"
"0xf458dd180e137980aef3d724ed7a176b8582f8d9","869.24","No"
"0x83d03719e0cb47af89743954342a8b5ac97448f9","867.057336","No"
"0xc083eebdb0022d5c7da6106481208a894fbdc91e","860.57897706","No"
"0x1a1004fe9e4e90e4e559287ce78377bc7ffb7d13","847.03056","No"
"0xc165b900ee409b438c91a90d6d05ebb368bea62c","841.31725","No"
"0xc1808f58979232c3457968bce2d17e9bbb108a0f","836.30053962","No"
"0x0a0628c7c5863c6d717c012a16ce5af8042a8b04","828.9450124","No"
"0x420ffd0fdb76e207663d58d2c1941efdb40e3fff","828.10668","No"
"0x5dad6e0f6a55d5c3491c845d040e3a1757fc1e86","825.65189","No"
"0xfb138e578000cd82b0dbfc162d02e435a1c56cc7","814.4","No"
"0x1ab99f95b469a0a402c47e80256938667fcfe2fd","812.16233","No"
"0x73414cd59c018eb977c9cc4f24ed0245bbd07276","808.724048000000000467","No"
"0x8609361ddd2e31cf98162d81a4704b3a1b5d8390","801.60881","No"
"0x349b353601e5fab86a4126e0cb5b04e14a81c280","790.782124","No"
"0xb1710c25357fd24a05abf77a077a007257105ee9","788.559","No"
"0x84233ec6fa5e6e59b929a02f400f1afff809db88","780.518566","No"
"0x2d880c291113d6df5880ff992853b66fd39c1312","774.48192899","No"
"0x968498eb680b81bf685e1d4d0be619312f8d4589","770.31697977","No"
"0xb9b000973a039baa5911d9a619ab74fb9bf6dcd6","758.283263149803682368","No"
"0x3fb492e698e1f88f6d4ce9acc56ee7351839cbc7","757.69","No"
"0x97211825c20fccb25dc3937a1b3ded1e943b9200","756.520603","No"
"0x0655d4fab08d7b7aaefefe5337e89d00409d6e00","754.04474","No"
"0x0e46aff06c9231410fc7cc75a3fc15aa2ba0f6b8","754","No"
"0x7f165eb73abaa1864f7e8fcb480ada6998e7c72b","753.24830291","No"
"0xca758130df7febe5d3909a9e2b0dec436ebaed2b","743.86","No"
"0xfec0ef8ade2bc77ba0ba936fd5a7914dd25c9788","737.20202","No"
"0xa7a074fab4c553f24a8d1b75b7123bee2505c645","735.8932","No"
"0xaf1e806eee1d1224aeee059afaf52a97577c8b1b","732.95792","No"
"0x7f65b31b383fe04172d98355c9add009cc700d55","727.34764587","No"
"0x410417c4539b4ccc6a25dfb67990939f4f5a070a","726.54948774","No"
"0x7deaec5462b99d29ccb4be41e63f46a80ae3e205","718.959171439695020894","No"
"0xbc83ee7be409ec332d156ff521155891bf08dcbd","714.92023","No"
"0xffd80e49c66f5e92feaba53506d77eb2d1a6b100","714.86613529","No"
"0xca52720a6375e4793e5e448fbb6229d9100d1153","711.51754","No"
"0x11d48f31b282d65781bcca64e24169cd726fb08b","708.235187827334190669","No"
"0xaa13a920848611bf58b3efd5cb8a57300d23e76d","706.8","No"
"0x7f351154a9390ef075ea739a2b9d10fc9c935d70","706.78887419","No"
"0x3907d8de714c7c9a22744e7c9e9581f552587a66","706.65254","No"
"0xf8ccf9ab0ab92b042d166e69e1ac7ab29c341b38","701.537898","No"
"0x7e5176752f09e5375e502be128e7ec138495c13b","699.94933","No"
"0x2c481c431b1f4f8cdca0026518a91d16a9cc6f8c","695.951042","No"
"0x8a6045511577931e72c2c491dc2773ca9ba6c3c9","690.307104011408025053","No"
"0xc55c9f8784db0766ff8af0c27b088f47e7a4f0b9","685.845812989855876344","No"
"0x559f79dac5d88e213dec2894e39fadffd4893f0f","680.315631","No"
"0x952c0cdccf9a068fe8aa9b1e9ceb1d1490e2036c","677.68087093","No"
"0x1c891676032472f5bef3430ed6d2d7a3ee6c5e8a","676.20315397","No"
"0x910f8ff38a871671ab5c8cdd1bd52aee4ff701fb","675.6856","No"
"0xe29b26923d3db7a71ae5c1a2230997ff8eb41657","673.44154176","No"
"0xf4868618fade706a32f001dcebea2c02768a6b64","673.13978","No"
"0xdb929f78c9a507ad6f61d6d6bdaa2f6f551f7b8c","672.69300419","No"
"0x27d0ac945f257b3a1d93fbb383aead7bc5f01dd9","670.39854","No"
"0x7088c6cfa4413c4d9f586c8ab603a67acfe906d6","667.88451","No"
"0xc023c1be20c68d8ec102ea63a4edc20f36580676","664.1803133","No"
