"HolderAddress","Balance","PendingBalanceUpdate"
"0xd467121efeae6bd4f016ef7d1f4d4f37b0d91ca9","100,011.969849","No"
"0xde2a20c32f7ce30ab124c3a73a8b90b754214b23","100,000","No"
"0x1c6d419fa8a95f92d29efb782044719ced32eea8","100,000","No"
"0xbc59f199b063821dcdcd816b5f5afc8092968e12","100,000","No"
"0xc7cb5ee6763b09590cfedf1fa914727f862e357c","100,000","No"
"0xaaa05771c51e694304270667d891818f10ae59d0","97,999.580001391304347827","No"
"0xebe19b12297671e8991f1e1aea38cdd9c491eaa6","97,995.21","No"
"0x8121dcfd48ac386c358de926bf7b1457d1c9e3f0","97,995.21","No"
"0x6c230cb6135567bc4687d2a12e821ebc59004da2","97,995.21","No"
"0xad6307b1a120eb376c5e1bdc8c1b641e002e1e10","97,222.26","No"
"0x6e537092212c8404a4c918486edba1ac60c37945","97,057.91","No"
"0x909d3abdcc5d0bbe191661e0d048c6b441777a53","95,613.05849690411319052","No"
"0x85ecc05c53e89d6a8d1586d6232bbdc2c4e74cc0","95,542.3728","No"
"0x840617347d59df473fe9271c0a5faa1afacc21ae","92,341.930271226016864703","No"
"0xb8ba36e591facee901ffd3d5d82df491551ad7ef","91,136.06491616","No"
"0x2efe82fe5813f7713a8d5652f7c7837489106037","88,887.8128","No"
"0x731549c28e9e4a6046cb91bbd43d525140c108d8","88,880.00805","No"
"0x175ce6204bfda2a509c7e9c786b74407f569c9cc","88,660.205945349839299511","No"
"0x0e2366c4a41a8cde21d29ffbb997ac0748659166","88,608.6929115","No"
"0x3f8deb849236bcc7a6d4b0b4e61df54d95f4eaa3","87,331.2928","No"
"0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23","87,249.864557062523","No"
"0x7a14502ad4a672c5a530ff299353242ed755e24d","86,907.436929100499517496","No"
"0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23","86,200","No"
"0x000000000004444c5dc75cb358380d2e3de08a90","84,953.028422694075369357","No"
"0xf6195ba62106ae0e468f84ec9ace4575c1eae59e","83,334","No"
"0x3294181fc35a74c55354e871b9eca2e27e4c038d","83,333","No"
"0x4245b0776b46b246bd1c6b5ec9a73d2172a80927","81,250","No"
"0xe509e12f3ddf25b850fe563838c6c539d5165854","80,196.115066939456343972","No"
