"HolderAddress","Balance","PendingBalanceUpdate"
"0xb45a2c6553d6b7b94c741ee73d907fbd027bdcdb","6,219.00842385","No"
"0x66e0f14741ad45d87f9280717fcd0c43964b7a4a","6,210.436132413759624948","No"
"0xe837a5baac0576ea535cec0a547b69f94b10743f","6,163.14205945","No"
"0x447143db7f29ac423c59c853f0b292278c24b15a","6,161.75","No"
"0x32580dddb2161a4201eb5e4f42e8fc32b8df6144","6,113.90665408","No"
"0x7ca6a173970f6e77a611b803d6d87b1176c27f67","6,108.58268315","No"
"0x8fb16d70c4c5648e57fa232dc88c6c3bd3b407a5","6,081.4218","No"
"0x8f058d5b20082d0f23ae5255656f79ced5b281ea","6,027.72391","No"
"0x7e59818ade36833b648fc9112f8352b65d9d002f","6,011.102","No"
"0x4cb6816a543fcc927f1c79951a037fef202a282c","5,998.39579944","No"
"0xd3813f03874f33f0d236ef2280a2059b8d55c5e9","5,947.33723","No"
"0x4207837d4cd914467eb76bf88c4d6e7ba11ccdf9","5,912.569220997132903232","No"
"0x8f65946173a673ec8ff4bb7f1ba65074b569dcb8","5,911.2562206","No"
"0x4c01a5a30a2ce6c08e5a4867aac1dc780590fe16","5,886.31769","No"
"0xe98eef6a94cff5283bf6195a7fe464ca62cc3867","5,885.15322335","No"
"0x07e1f946eb8bc71692c5b584e18d455c67a7eba2","5,854.429998","No"
"0x16e84b058fa876c2afca5622a8552756ae72fed6","5,840.165433","No"
"0x2b3bf74b29f59fb8dda41cf3d6a8da28cf8e7921","5,816.157995000671264159","No"
"0xba3c80ab3b5c5df27c69f7f8d0bd8a57b7408712","5,799.5802332","No"
"0xf3b98123df006b6bd886fdb6c7cbf0583914e0a5","5,752.435201448759917311","No"
"0x23510f55af0020d9bce4a10c8bc74089095a3c99","5,731.95264871","No"
"0x471c9079d8a819b41a608b5dca8550a75ca4ee55","5,725.9","No"
"0xab34e958267b68d40475fdc459e9037366f6e3ce","5,721.60339395","No"
"0xe6855f76e0303b7dd081bdaf700dc631ab2380c6","5,687.819114210680841601","No"
"0x838286e5009ae07d91fc8895d69c0172e635843a","5,660.3500696","No"
"0x7b100818c6405f3901cfc229d66d26505b555fb3","5,623.020486","No"
"0x94df42deac3224314f3af40031fbb23adf9912fa","5,617.31","No"
"0xd535b362e3ab6db899d8f50d77ea0c962c42374a","5,535.531204","No"
"0x3d06274939114b59f1f3f0d88e31eeaf4f63134a","5,529.539985786","No"
"0x5340f89bb530924e1fe73877309a7b2ba23d36c3","5,504.436911104484882638","No"
"0x1a400eba06880610c672dae33a17a2bd66e30cdd","5,487.532353252256919388","No"
"0x899a8dd178f850e50e9e754e090aafe67dc0b68e","5,407.359432160599909664","No"
"0x0a40fbebc090667582bb06b31a445d294bc53c53","5,401.122192","No"
"0xf2e1b287d16c03ae8fce7dd5d90f9858bca048e6","5,389.46717","No"
"0x7eb87a95948348d6ec7231b52f61281e01d53941","5,386.65680646","No"
"0xe453dc926def3f43285581c09c19d02772cd8868","5,352.409572","No"
"0xb429e07f734ce42e280146896ba0199fcbc7b73e","5,336.27379187","No"
"0x950410617dcbc509f6af9efd0a215d828b014e49","5,326.07840585","No"
"0xa006daad287b050bf4a9ebbc3e0a05b2039af549","5,324.89129175","No"
"0x58827ddb4a29b852ed0455a592619d2a2f26633a","5,310.807244","No"
"0x2b714492558996351079e214156457394d82d049","5,307.467724","No"
"0xa675d0d6eb15409a5e4101f18d796c6dd161c747","5,294.235078035826727379","No"
"0x800a930ac5eb6a030642e10cadc6074076ec4797","5,274.88","No"
"0x43126bd5f9618bdf0eadeb339d7955cd5d37e536","5,265.458719246871824726","No"
"0x28d10c0923b3edeb6199d0c6e852811afb559800","5,251.259783226000003","No"
"0xf6868c51d32ca4a97dcae669821a420c3b2888b8","5,194.43749483379237642","No"
"0x78c1c4911c54fd66a6b9ab8fac326efa67ee6b45","5,173.62809388","No"
"0x879aac11ddccc688ae1d513c0dc91e8364fe55a3","5,153.879912466803894205","No"
"0x589abd0cdcd897240f311f1eff8635271f6c605b","5,150.12453812711196025","No"
"0xed3f7c2a00ecc74513e20fcd6eeda97331ec0ef1","5,102.22","No"
"0xd815427bd77487e6ae7b7373201ec5a44afba941","5,093.11990043","No"
"0x90b7a99e3e48ecb537a3458e79bb6256727317a7","5,089.230143840410065623","No"
"0x794d903fb2e98dbd58f737743dd598f0bf81507c","5,083.965838316999907","No"
"0xaa812fe4d30d9cc425ad73701bcf2ebdec64ee87","5,072.2055007","No"
"0xfe4d8d0b13755ce7b1e3ba1eb6c6b76b83083722","5,060.94235529","No"
"0xc12c38a241efa286141b7caef919f53c4ae06f46","5,054.155214","No"
"0xc868f85196facfbbc08b44975f83788dd922e482","5,015.192406204085218779","No"
"0x43969e34f1c0535a7c51e7a1ee0f5cfaefe82017","5,013.77565","No"
"0x172f86ac7711f5dc024934649353bf864af5055c","5,001.992731123677222695","No"
"0x8d95730bab8499e1169d2b7208005b11721cee6a","5,000.19320432","No"
"0xc2f02bbb225ed997157dcf960a17bfff3f01098c","4,997.1975035","No"
